,Unnamed: 0,id,name,location,categories,referralId,hasPerk,venuePage
376,33,530feb6b498e4958420dc8de,Kintako Japanese Restaurant,"{'address': '214 Laird drive', 'crossStreet': 'Eglinton east', 'lat': 43.71159659251094, 'lng': -79.36396207124376, 'labeledLatLngs': [{'label': 'display', 'lat': 43.71159659251094, 'lng': -79.36396207124376}], 'postalCode': 'M4G 3W4', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['214 Laird drive (Eglinton east)', 'Toronto ON M4G 3W4', 'Canada']}","[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,{'id': '85149334'}
377,34,4be591e4cf200f47f55a133c,JT Mix Japanese & Thai,"{'address': '3636 Steeles Ave E', 'crossStreet': 'at Ferrier St', 'lat': 43.81886064459711, 'lng': -79.33062314987183, 'labeledLatLngs': [{'label': 'display', 'lat': 43.81886064459711, 'lng': -79.33062314987183}], 'postalCode': 'L3R 2Z5', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['3636 Steeles Ave E (at Ferrier St)', 'Markham ON L3R 2Z5', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
378,35,5bd641f1f96b2c002cc4894b,Kaikaki Japanese Cuisine,"{'address': '3307 Bayview Ave', 'crossStreet': 'Cummer Ave', 'lat': 43.791736, 'lng': -79.392444, 'labeledLatLngs': [{'label': 'display', 'lat': 43.791736, 'lng': -79.392444}], 'postalCode': 'M2K 1G4', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['3307 Bayview Ave (Cummer Ave)', 'Toronto ON M2K 1G4', 'Canada']}","[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
379,36,5e3476eddf93510007731cf8,Shinta Japanese BBQ,"{'address': '5095 Yonge Street. Unit B1', 'lat': 43.7686998255324, 'lng': -79.41212475299835, 'labeledLatLngs': [{'label': 'display', 'lat': 43.7686998255324, 'lng': -79.41212475299835}], 'postalCode': 'M2N 6Z4', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['5095 Yonge Street. Unit B1', 'Toronto ON M2N 6Z4', 'Canada']}","[{'id': '4bf58dd8d48988d1df931735', 'name': 'BBQ Joint', 'pluralName': 'BBQ Joints', 'shortName': 'BBQ', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
380,37,50ce0f9ee4b0cc5bc7050261,稫田 Inada Japanese Restaurant,"{'lat': 43.805091, 'lng': -79.287424, 'labeledLatLngs': [{'label': 'display', 'lat': 43.805091, 'lng': -79.287424}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
381,38,5db39436e555080008126b57,Ichi Don Japanese Cuisine,"{'address': 'Unit 110-111\n3636 Steeles Ave', 'crossStreet': 'warden', 'lat': 43.81863, 'lng': -79.33297, 'labeledLatLngs': [{'label': 'display', 'lat': 43.81863, 'lng': -79.33297}], 'postalCode': 'L6C 2E9', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Unit 110-111', '3636 Steeles Ave (warden)', 'Markham ON L6C 2E9', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
382,39,4fa3a26be4b0dd0f113b4e79,Yakudo: Traditional Japanese Drummers,"{'address': '3160 Steeles Ave E, Markham, ON L3R 8T3', 'lat': 43.81699879328655, 'lng': -79.33607934694446, 'labeledLatLngs': [{'label': 'display', 'lat': 43.81699879328655, 'lng': -79.33607934694446}], 'postalCode': 'L3R 8T3', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['3160 Steeles Ave E, Markham, ON L3R 8T3', 'Markham ON L3R 8T3', 'Canada']}","[{'id': '4f04b10d2fb6e1c99f3db0be', 'name': 'Music School', 'pluralName': 'Music Schools', 'shortName': 'Music School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_music_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
383,40,53bf3d40498ed6b3a84b0b89,Yamamoto Japanese Cuisine 山本盛世,"{'address': '2900 Warden Ave, Unit 116A', 'crossStreet': 'at Finch Ave. E.', 'lat': 43.79858925165167, 'lng': -79.31855825035903, 'labeledLatLngs': [{'label': 'display', 'lat': 43.79858925165167, 'lng': -79.31855825035903}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['2900 Warden Ave, Unit 116A (at Finch Ave. E.)', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
384,41,4ca609b0f47ea14346845c21,Ho Su Korean & Japanese Restaurant,"{'lat': 43.71000214374543, 'lng': -79.39385634325662, 'labeledLatLngs': [{'label': 'display', 'lat': 43.71000214374543, 'lng': -79.39385634325662}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
385,42,5ca7e70d829b0c002c304de8,99 Sushi Japanese and Thai,"{'lat': 43.707908, 'lng': -79.393009, 'labeledLatLngs': [{'label': 'display', 'lat': 43.707908, 'lng': -79.393009}], 'postalCode': 'M4P 1A6', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Toronto ON M4P 1A6', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
386,43,5cfdca51286fda002cd11fc9,Gyuhito Japanese Bbq Restaurant,"{'address': '633 Silver Star Blvd', 'lat': 43.82205, 'lng': -79.2985, 'labeledLatLngs': [{'label': 'display', 'lat': 43.82205, 'lng': -79.2985}], 'postalCode': 'M1V 5N1', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['633 Silver Star Blvd', 'Toronto ON M1V 5N1', 'Canada']}","[{'id': '4bf58dd8d48988d1df931735', 'name': 'BBQ Joint', 'pluralName': 'BBQ Joints', 'shortName': 'BBQ', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
387,44,53e7f27c498e6a14dc56f611,Hamaru Japanese Restaurant,"{'address': '5469 Yonge Street', 'crossStreet': 'Yonge and Finch', 'lat': 43.777804246496494, 'lng': -79.41487171486045, 'labeledLatLngs': [{'label': 'display', 'lat': 43.777804246496494, 'lng': -79.41487171486045}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['5469 Yonge Street (Yonge and Finch)', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
388,45,5234876711d270bafcc779ad,Toronto Japanese Seventh-Day Adventist Church,"{'address': '19 Mortimer Ave.', 'crossStreet': 'Jackman Ave.', 'lat': 43.684033, 'lng': -79.355413, 'labeledLatLngs': [{'label': 'display', 'lat': 43.684033, 'lng': -79.355413}], 'postalCode': 'M4K 1Z9', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['19 Mortimer Ave. (Jackman Ave.)', 'Toronto ON M4K 1Z9', 'Canada']}","[{'id': '4bf58dd8d48988d132941735', 'name': 'Church', 'pluralName': 'Churches', 'shortName': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
389,46,4cb2464ac5e6a1cdaa60e4f6,Yoko Japanese Restaurant,"{'address': '490 McNicoll Ave', 'crossStreet': 'Victoria Park & McNicoll', 'lat': 43.80380932571406, 'lng': -79.34046392059525, 'labeledLatLngs': [{'label': 'display', 'lat': 43.80380932571406, 'lng': -79.34046392059525}], 'postalCode': 'M2H 2C9', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['490 McNicoll Ave (Victoria Park & McNicoll)', 'Toronto ON M2H 2C9', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
390,47,55529b6c498ebeaf900b68ff,Soho Japanese Cuisine,"{'lat': 43.823734992444095, 'lng': -79.30280801022815, 'labeledLatLngs': [{'label': 'display', 'lat': 43.823734992444095, 'lng': -79.30280801022815}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
391,48,53eb83cc498e4b18803a32a9,Seoul House Korean Japanese Restaurant,"{'address': '180 Steeles Ave W', 'lat': 43.797243295990626, 'lng': -79.42628145217894, 'labeledLatLngs': [{'label': 'display', 'lat': 43.797243295990626, 'lng': -79.42628145217894}], 'postalCode': 'L4J 2L1', 'cc': 'CA', 'city': 'Thornhill', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['180 Steeles Ave W', 'Thornhill ON L4J 2L1', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
392,49,50d756eae4b091e3124fd22e,Gange Japanese Sushi,"{'address': '5 Glen Cameron Rd #23A', 'lat': 43.80531184479088, 'lng': -79.41983488796279, 'labeledLatLngs': [{'label': 'display', 'lat': 43.80531184479088, 'lng': -79.41983488796279}], 'cc': 'CA', 'city': 'Thornhill', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['5 Glen Cameron Rd #23A', 'Thornhill ON', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
393,69,4c7a99b6794e224bc3026928,Japanese 101,"{'lat': 43.645011, 'lng': -79.38565, 'labeledLatLngs': [{'label': 'display', 'lat': 43.645011, 'lng': -79.38565}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
394,88,4da61f390437d0a793466fba,Sandown Japanese Market West,"{'address': ""826 Brown's Line"", 'lat': 43.60704780076533, 'lng': -79.54614334647418, 'labeledLatLngs': [{'label': 'display', 'lat': 43.60704780076533, 'lng': -79.54614334647418}], 'postalCode': 'M8W 3W2', 'cc': 'CA', 'city': 'Etobicoke', 'state': 'ON', 'country': 'Canada', 'formattedAddress': [""826 Brown's Line"", 'Etobicoke ON M8W 3W2', 'Canada']}","[{'id': '50be8ee891d4fa8dcc7199a7', 'name': 'Market', 'pluralName': 'Markets', 'shortName': 'Market', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/market_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
395,89,4b743471f964a520f6cc2de3,OMI Thai and Japanese Restaurant,"{'address': '451 Church Street', 'crossStreet': 'Alexander St.', 'lat': 43.662145, 'lng': -79.378965, 'labeledLatLngs': [{'label': 'display', 'lat': 43.662145, 'lng': -79.378965}], 'postalCode': 'M4Y', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['451 Church Street (Alexander St.)', 'Toronto ON M4Y', 'Canada']}","[{'id': '4bf58dd8d48988d149941735', 'name': 'Thai Restaurant', 'pluralName': 'Thai Restaurants', 'shortName': 'Thai', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
396,90,524b52fd11d27b378fdc5dc6,Nakayoshi: Ramen Fine Japanese Cuisine,"{'address': '812 Danforth Ave.', 'lat': 43.67973628639116, 'lng': -79.34137624567992, 'labeledLatLngs': [{'label': 'display', 'lat': 43.67973628639116, 'lng': -79.34137624567992}], 'postalCode': 'M4J 1L2', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['812 Danforth Ave.', 'Toronto ON M4J 1L2', 'Canada']}","[{'id': '55a59bace4b013909087cb24', 'name': 'Ramen Restaurant', 'pluralName': 'Ramen Restaurants', 'shortName': 'Ramen', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
397,92,4c76d1c76981bfb7cc7c60e6,Ikki Sushi Japanese And Cuisine,"{'address': '2328 Kingston Rd.', 'crossStreet': 'Sharpe St', 'lat': 43.706561003837585, 'lng': -79.25149470661424, 'labeledLatLngs': [{'label': 'display', 'lat': 43.706561003837585, 'lng': -79.25149470661424}], 'postalCode': 'M1N 1V2', 'cc': 'CA', 'city': 'Scarborough', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['2328 Kingston Rd. (Sharpe St)', 'Scarborough ON M1N 1V2', 'Canada']}","[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
398,94,4ad4c05df964a52048f620e3,Aki Da Japanese Seafood House,"{'address': '1911 Queens Street East', 'lat': 43.669050975420376, 'lng': -79.30449946579239, 'labeledLatLngs': [{'label': 'display', 'lat': 43.669050975420376, 'lng': -79.30449946579239}], 'postalCode': 'M4L 1H3', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1911 Queens Street East', 'Toronto ON M4L 1H3', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
399,96,4ad89921f964a520b01221e3,Katsu Japanese Restaurant,"{'address': '572 Danforth Ave', 'crossStreet': 'btwn Carlaw & Gough', 'lat': 43.67861856512561, 'lng': -79.34702430590903, 'labeledLatLngs': [{'label': 'display', 'lat': 43.67861856512561, 'lng': -79.34702430590903}], 'postalCode': 'M4K 1R1', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['572 Danforth Ave (btwn Carlaw & Gough)', 'Toronto ON M4K 1R1', 'Canada']}","[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
400,97,54f7897d498eb5962e613921,Japanese Fast Food Ya,"{'address': '285 Royal York Rd.', 'crossStreet': 'Stanley Ave.', 'lat': 43.6144694295739, 'lng': -79.49739217758179, 'labeledLatLngs': [{'label': 'display', 'lat': 43.6144694295739, 'lng': -79.49739217758179}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['285 Royal York Rd. (Stanley Ave.)', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d16e941735', 'name': 'Fast Food Restaurant', 'pluralName': 'Fast Food Restaurants', 'shortName': 'Fast Food', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
401,102,574ad72238fa943556d93b8e,Gyu-Kaku Japanese BBQ,"{'address': '81 Church St', 'crossStreet': 'at Adelaide St E', 'lat': 43.651422275497914, 'lng': -79.37504693687086, 'labeledLatLngs': [{'label': 'display', 'lat': 43.651422275497914, 'lng': -79.37504693687086}], 'postalCode': 'M5C 2G2', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['81 Church St (at Adelaide St E)', 'Toronto ON M5C 2G2', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
402,106,4b4b60e5f964a520619926e3,Sakura Ichiban Japanese Cuisine,"{'address': '142 Adelaide St. E.', 'lat': 43.651624139281495, 'lng': -79.37246371370311, 'labeledLatLngs': [{'label': 'display', 'lat': 43.651624139281495, 'lng': -79.37246371370311}], 'postalCode': 'M5C 1K9', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['142 Adelaide St. E.', 'Toronto ON M5C 1K9', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
403,110,4f763799e4b00562b4b62fd0,Daio Japanese Cuisine,"{'address': '45 Carlton Street', 'lat': 43.66161501496334, 'lng': -79.38106227754196, 'labeledLatLngs': [{'label': 'display', 'lat': 43.66161501496334, 'lng': -79.38106227754196}], 'postalCode': 'M5B 2H9', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['45 Carlton Street', 'Toronto ON M5B 2H9', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
404,111,56dd9d68498eb4e5edcb30f9,Spring Rolls | Japanese Restaurant in Toronto,"{'address': '40 Dundas St W Box 36,', 'lat': 43.65610515821675, 'lng': -79.38349485397339, 'labeledLatLngs': [{'label': 'display', 'lat': 43.65610515821675, 'lng': -79.38349485397339}], 'postalCode': 'M5G 2C2', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['40 Dundas St W Box 36,', 'Toronto ON M5G 2C2', 'Canada']}","[{'id': '56aa371be4b08b9a8d573538', 'name': 'Theme Restaurant', 'pluralName': 'Theme Restaurants', 'shortName': 'Theme Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
405,113,4c12b8ba82a3c9b6083ffaf8,Mt. Fuji Japanese Restaurant,"{'lat': 43.658555, 'lng': -79.384992, 'labeledLatLngs': [{'label': 'display', 'lat': 43.658555, 'lng': -79.384992}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
406,115,57c76c1b498e26057391344c,Uncle Tetsu's Japanese Cheesecake,"{'lat': 43.64442750617172, 'lng': -79.38131123056226, 'labeledLatLngs': [{'label': 'display', 'lat': 43.64442750617172, 'lng': -79.38131123056226}], 'postalCode': 'M5J', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Toronto ON M5J', 'Canada']}","[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
407,116,4fbbb3ace4b01e39077b4d55,Akashiro Japanese Restaurant & Bar,"{'address': '220 Yonge St.', 'crossStreet': 'in Toronto Eaton Centre Urban Eatery', 'lat': 43.65596504293232, 'lng': -79.38054070644233, 'labeledLatLngs': [{'label': 'display', 'lat': 43.65596504293232, 'lng': -79.38054070644233}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['220 Yonge St. (in Toronto Eaton Centre Urban Eatery)', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",v-1603876300,False,
